;timestamp;open;high;low;close;volume;ema_short;ema_long;super_trend_direction
0;2020-12-31 23:00:00;124.84;125.705;123.905;124.39;498094.7203;124.39;124.39;True
1;2021-01-01 00:00:00;124.39;125.01;123.205;124.21;880920.70705;124.28199999999998;124.29977499999998;True
2;2021-01-01 01:00:00;124.21;132.155;124.21;132.08;198969.16465;127.9757894736842;126.90616115383094;True
3;2021-01-01 02:00:00;132.08;134.105;130.4;133.35;77679.12585;130.20815384615383;128.52922314973813;True
4;2021-01-01 03:00:00;133.35;133.515;131.5;131.975;17842.1959;130.88642180094786;129.22528725910973;True
5;2021-01-01 04:00:00;131.975;132.48;130.2;131.12;42380.5086;130.97177443609024;129.5450331587438;True
6;2021-01-01 05:00:00;131.12;131.325;130.47;131.22;50246.61005;131.05966002914036;129.78791826804508;True
7;2021-01-01 06:00:00;131.22;132.43;129.485;130.275;22288.28855;130.78748691514673;129.84987428979983;True
8;2021-01-01 07:00:00;130.275;130.415;128.395;129.505;34856.00285;130.34857414845342;129.8107840777162;True
9;2021-01-01 08:00:00;129.505;130.085;125.0;126.32;77038.32925;128.98201792330894;129.45379917745905;True
10;2021-01-01 09:00:00;126.32;127.985;126.29;127.615;53397.3882;128.52101562544618;129.28242526385898;True
11;2021-01-01 10:00:00;127.615;128.65;127.265;127.71;14926.36525;128.24857730707603;129.1477563988429;True
12;2021-01-01 11:00:00;127.71;129.14;127.71;127.895;9933.26755;128.13010948969537;129.04847311348678;True
13;2021-01-01 12:00:00;127.895;130.585;126.32;126.965;97881.16765;127.7404047310601;128.89476873046533;True
14;2021-01-01 13:00:00;126.965;128.43;126.785;128.205;29952.625;127.89562428913273;128.84715729769425;True
15;2021-01-01 14:00:00;128.205;128.895;127.235;127.305;26010.62525;127.6984493392865;128.74711597757857;True
16;2021-01-01 15:00:00;127.305;127.7;126.165;126.53;31346.54655;127.30857051508099;128.61141560977637;True
17;2021-01-01 16:00:00;126.53;127.745;126.32;127.265;66047.5005;127.29403717622309;128.533393430949;True
18;2021-01-01 17:00:00;127.265;127.265;125.43;125.71;43058.55775;126.76578649396913;128.37801231274062;True
19;2021-01-01 18:00:00;125.71;126.795;123.715;125.71;177928.8623;126.41375179572309;128.2381803751963;True
20;2021-01-01 19:00:00;125.71;125.71;124.805;125.63;20092.6798;126.15244880961752;128.10767329804693;True
21;2021-01-01 20:00:00;125.63;126.71;125.125;126.48;14859.8175;126.26164713488546;128.02973936704626;True
22;2021-01-01 21:00:00;126.48;126.56;125.57;125.6;14556.83225;126.04107843619649;127.9181868782907;True
23;2021-01-01 22:00:00;125.6;126.365;125.435;126.13;8172.53275;126.0707207183105;127.83931656742234;True
24;2021-01-01 23:00:00;126.13;126.535;125.88;126.53;1255.5435;126.22381987525942;127.78374148416391;True
25;2021-01-02 00:00:00;126.53;126.93;123.98;124.425;62404.6478;125.62419741928943;127.64632419704057;True
26;2021-01-02 01:00:00;124.425;126.03;123.54;125.71;93401.91935;125.65279878293734;127.56985012474198;True
27;2021-01-02 02:00:00;125.71;125.83;124.655;124.655;17432.9949;125.32019528586747;127.45856964956813;True
28;2021-01-02 03:00:00;124.655;126.18;124.54;125.38;5866.057;125.34013034652315;127.38176503427526;True
29;2021-01-02 04:00:00;125.38;125.435;124.575;125.15;12488.6516;125.2767532338311;127.301853953241;True
30;2021-01-02 05:00:00;125.15;126.58;125.15;126.225;30614.29045;125.59283658815723;127.26444866053016;True
31;2021-01-02 06:00:00;126.225;127.64;125.915;127.14;24725.0447;126.1085589207897;127.26025072811353;True
32;2021-01-02 07:00:00;127.14;127.325;125.63;125.63;26694.2771;125.94903903403421;127.20679527647931;True
33;2021-01-02 08:00:00;125.63;126.265;124.69;125.635;30770.60465;125.84435924818774;127.15665069108448;True
34;2021-01-02 09:00:00;125.635;125.76;124.325;124.45;33697.65825;125.37957251292752;127.07256430485027;True
35;2021-01-02 10:00:00;124.45;127.395;124.1;125.23;73378.01665;125.32971498579153;127.01677700911219;True
36;2021-01-02 11:00:00;125.23;125.76;124.895;125.665;4972.4951;125.44147669130709;126.97685878419982;True
37;2021-01-02 12:00:00;125.665;132.075;125.395;130.7;206123.2738;127.19431815088149;127.08417012728185;True
38;2021-01-02 13:00:00;130.7;132.785;129.48;130.935;223536.5614;128.44121226973706;127.19257788683277;True
39;2021-01-02 14:00:00;130.935;131.12;128.345;129.91;203078.4465;128.93080822410263;127.26734623403357;True
40;2021-01-02 15:00:00;129.91;131.35;129.71;131.09;27529.55995;129.65053885946233;127.37020726987556;True
41;2021-01-02 16:00:00;131.09;142.2;129.92;141.045;399725.80425;133.44869272563994;127.73027936456161;True
42;2021-01-02 17:00:00;141.045;141.675;136.19;138.16;132778.9808;135.01912852584195;127.99916619848412;True
43;2021-01-02 18:00:00;138.16;138.48;135.51;136.805;18173.4646;135.6144190278624;128.22156351187533;True
44;2021-01-02 19:00:00;136.73;141.08;136.73;138.605;134432.7396;136.61127936378037;128.47859470629993;True
45;2021-01-02 20:00:00;138.605;138.805;132.88;133.26;31402.03695;135.4941862336509;128.59465925043767;True
46;2021-01-02 21:00:00;133.26;136.045;128.04;134.6;93436.75665;135.19612415418962;128.73767548661863;True
47;2021-01-02 22:00:00;134.6;137.5;134.14;136.655;60410.5556;135.6824161045091;128.9227410261879;True
48;2021-01-02 23:00:00;136.655;138.46;135.04;137.12;43012.46325;136.1616107374667;129.11089042037983;True
49;2021-01-03 00:00:00;137.12;138.105;136.195;137.24;29479.2105;136.52107382554158;129.29418271971173;True
50;2021-01-03 01:00:00;137.24;139.065;136.895;137.9;23140.84325;136.98071588417497;129.4848750763453;True
51;2021-01-03 02:00:00;137.9;138.43;136.855;137.75;37032.15765;137.23714392296205;129.6649265221838;True
52;2021-01-03 03:00:00;137.75;137.885;135.71;135.91;35387.69395;136.79476261510248;129.7987247956673;True
53;2021-01-03 04:00:00;135.91;136.93;135.595;136.93;19427.3539;136.83984174341563;129.94903887235017;True
54;2021-01-03 05:00:00;136.93;138.765;136.93;137.46;86727.61335;137.0465611623198;130.10484894501937;True
55;2021-01-03 06:00:00;137.46;142.915;137.14;141.0;255638.72575;138.36437410839463;130.3273558646537;True
56;2021-01-03 07:00:00;141.0;141.185;138.165;139.18;124018.50135;138.63624940562138;130.50540141707035;True
57;2021-01-03 08:00:00;139.18;144.3;137.95;143.6;48050.0174;140.29083293718216;130.76483784708776;True
58;2021-01-03 09:00:00;143.6;145.0;141.87;143.67;95419.71805;141.4172219581674;131.01678595524652;True
59;2021-01-03 10:00:00;143.67;151.475;143.67;150.54;220187.99455;144.4581479721943;131.39247773779832;True
60;2021-01-03 11:00:00;150.54;154.57;149.83;151.77;256733.70545;146.89543198150707;131.77909768231112;True
61;2021-01-03 12:00:00;151.77;152.7;150.405;151.12;62926.73385;148.30362132102175;132.1409888106818;True
62;2021-01-03 13:00:00;151.12;156.865;151.12;152.09;129838.28285;149.565747547358;132.5092051028176;True
63;2021-01-03 14:00:00;152.09;155.22;145.235;151.855;121952.88835;150.32883169824277;132.86154121842168;True
64;2021-01-03 15:00:00;151.855;152.605;147.14;151.42;46806.41275;150.69255446549647;133.19512627518142;True
65;2021-01-03 16:00:00;151.42;160.4;150.16;150.16;148463.9176;150.51503631033054;133.49615733973104;True
66;2021-01-03 17:00:00;150.16;154.45;146.42;152.0;188023.5747;151.01002420688783;133.82036063419633;True
67;2021-01-03 18:00:00;152.0;153.4;149.01;151.81;67942.3604;151.27668280459218;134.13165311117567;True
68;2021-01-03 19:00:00;151.81;152.0;149.28;151.18;9097.4208;151.24445520306142;134.42306827398875;True
69;2021-01-03 20:00:00;151.18;155.96;151.095;154.825;99991.8293;152.43797013537485;134.76763647411713;True
70;2021-01-03 21:00:00;154.825;157.515;154.28;156.375;88246.97705;153.75031342358366;135.12827112878614;True
71;2021-01-03 22:00:00;156.375;160.15;155.325;157.555;139673.93015;155.01854228238938;135.4982514690074;True
72;2021-01-03 23:00:00;157.555;165.125;156.895;161.42;94257.2974;157.1523615215932;135.92102416273562;True
73;2021-01-04 00:00:00;161.42;163.54;157.03;159.28;131576.53995;157.8615743477289;136.29773399864993;True
74;2021-01-04 01:00:00;159.28;160.38;156.52;159.5;98374.84105;158.40771623181928;136.66779430804505;True
75;2021-01-04 02:00:00;159.5;161.42;158.2;160.71;53966.1092;159.17514415454622;137.04709328791876;True
76;2021-01-04 03:00:00;160.71;164.85;159.99;164.285;34200.65565;160.87842943636417;137.47222221056174;True
77;2021-01-04 04:00:00;164.285;164.69;162.035;163.9;85224.5993;161.8856196242428;137.88037191432483;True
78;2021-01-04 05:00:00;163.9;167.285;162.33;165.11;142501.14;162.96041308282855;138.29655359026015;True
79;2021-01-04 06:00:00;165.11;174.94;165.11;168.0;593311.69725;164.64027538855237;138.74591853371192;True
80;2021-01-04 07:00:00;168.0;170.195;149.79;161.945;584713.9757;163.74185025903492;139.0933596435865;True
81;2021-01-04 08:00:00;161.945;165.405;150.0;157.19;171267.1753;161.55790017268995;139.36170354991575;True
82;2021-01-04 09:00:00;157.19;158.87;140.5;151.915;168426.00345;158.34360011512663;139.5460346570852;True
83;2021-01-04 10:00:00;151.915;153.03;140.0;151.435;551463.4749;156.0407334100844;139.7189343100826;True
84;2021-01-04 11:00:00;151.435;153.12;147.34;153.0;64234.59015;155.02715560672294;139.91025099919918;True
85;2021-01-04 12:00:00;153.0;156.36;149.795;155.105;89119.91425;155.05310373781532;140.127092572999;True
86;2021-01-04 13:00:00;155.105;155.105;149.79;154.78;84905.6462;154.96206915854356;140.33427825642943;True
