,timestamp,open,high,low,close,volume,ema_5,ema_400,super_trend_direction
0,2020-12-31 23:00:00,5.784,5.79,5.746,5.768,229143.548,5.768,5.768,True
1,2021-01-01 00:00:00,5.768,5.785,5.725,5.77,137252.668,5.769199999999999,5.769002499999999,True
2,2021-01-01 01:00:00,5.77,5.871,5.766,5.866,169147.563,5.815052631578946,5.801496796881673,True
3,2021-01-01 02:00:00,5.869,5.871,5.828,5.833,74360.082,5.822507692307691,5.809431764367879,True
4,2021-01-01 03:00:00,5.833,5.86,5.832,5.849,95727.944,5.832677725118483,5.817424745309923,True
5,2021-01-01 04:00:00,5.849,5.867,5.823,5.843,167446.495,5.83644962406015,5.821740746697768,True
6,2021-01-01 05:00:00,5.843,5.843,5.818,5.8260000000000005,3482.705,5.832749878581836,5.822358376359665,True
7,2021-01-01 06:00:00,5.8260000000000005,5.837,5.805,5.819,5479.863,5.827980491673276,5.821931196227154,True
8,2021-01-01 07:00:00,5.819,5.827,5.78,5.801,16188.539,5.818746805070159,5.819558723346794,True
9,2021-01-01 08:00:00,5.801,5.8100000000000005,5.758,5.7780000000000005,20138.275,5.804924842740199,5.815308722092498,True
10,2021-01-01 09:00:00,5.7780000000000005,5.82,5.777,5.811,383959.917,5.806973580660084,5.814907154277666,True
11,2021-01-01 10:00:00,5.811,5.86,5.811,5.855,218486.638,5.82310673088775,5.81834086788733,True
12,2021-01-01 11:00:00,5.855,5.878,5.854,5.864,110625.512,5.836808222019494,5.821959439420344,True
13,2021-01-01 12:00:00,5.864,5.909,5.84,5.844,176406.951,5.8392137213539685,5.823585441091982,True
14,2021-01-01 13:00:00,5.844,5.883,5.839,5.878,82611.853,5.852172073350224,5.827341417550162,True
15,2021-01-01 14:00:00,5.878,5.895,5.848,5.854,75385.044,5.852782311283414,5.829070787040993,True
16,2021-01-01 15:00:00,5.854,5.864,5.811,5.837,53804.754,5.8475161959632755,5.829556100901793,True
17,2021-01-01 16:00:00,5.837,5.896,5.822,5.8469999999999995,199720.023,5.84734401413716,5.8305669410948235,True
18,2021-01-01 17:00:00,5.8469999999999995,5.857,5.797,5.813,262516.103,5.835890842979554,5.8296001714902435,True
19,2021-01-01 18:00:00,5.813,5.839,5.699,5.773,286648.892,5.814920922396923,5.826633726542808,True
20,2021-01-01 19:00:00,5.773,5.785,5.752,5.764,45852.14,5.797943877942065,5.8234996854083025,True
21,2021-01-01 20:00:00,5.764,5.799,5.754,5.797,165533.756,5.797629209903733,5.822230865273065,True
22,2021-01-01 21:00:00,5.797,5.803,5.786,5.788,95456.195,5.794419187240767,5.820659281808083,True
23,2021-01-01 22:00:00,5.788,5.815,5.779,5.809,111237.872,5.79927974689327,5.8201450340010625,True
24,2021-01-01 23:00:00,5.809,5.832,5.804,5.827,53527.402,5.808520197203677,5.820435999009529,True
25,2021-01-02 00:00:00,5.827,5.827,5.741,5.761,72949.783,5.79267971325787,5.818004274573497,True
26,2021-01-02 01:00:00,5.761,5.818,5.743,5.813,161806.419,5.799453261392768,5.817806633467673,True
27,2021-01-02 02:00:00,5.813,5.841,5.8100000000000005,5.816,258457.114,5.804968905648883,5.81773766147181,True
28,2021-01-02 03:00:00,5.816,5.838,5.814,5.835,161392.784,5.814979348740707,5.818375517061584,True
29,2021-01-02 04:00:00,5.835,5.837,5.811,5.83,22023.738,5.819986258605316,5.81879174591355,True
30,2021-01-02 05:00:00,5.83,5.862,5.83,5.861,142176.552,5.833657553268278,5.820257879825362,True
31,2021-01-02 06:00:00,5.861,5.893,5.848,5.872,40175.013,5.846438398469218,5.822003257579214,True
32,2021-01-02 07:00:00,5.872,5.883,5.858,5.87,116237.76,5.854292277782064,5.823577056933406,True
33,2021-01-02 08:00:00,5.87,5.882,5.846,5.873,75141.847,5.8605281916119205,5.825153784530283,True
34,2021-01-02 09:00:00,5.873,5.875,5.831,5.832,85433.42,5.851018787877255,5.825366473046064,True
35,2021-01-02 10:00:00,5.832,5.871,5.8,5.848,11532.276,5.850012524790795,5.826051748050281,True
36,2021-01-02 11:00:00,5.848,5.896,5.8469999999999995,5.886,421470.04,5.862008353521985,5.827822031009897,True
37,2021-01-02 12:00:00,5.886,6.061,5.878,6.04,452468.217,5.921338914420863,5.833937593516127,True
38,2021-01-02 13:00:00,6.04,6.169,6.015,6.169,470397.301,6.003892620812862,5.843370200511826,True
39,2021-01-02 14:00:00,6.169,6.176,6.093,6.135,457269.163,6.04759508449426,5.851394231079833,True
40,2021-01-02 15:00:00,6.135,6.213,6.135,6.2,174709.223,6.098396726059097,5.860774612533906,True
41,2021-01-02 16:00:00,6.2,6.298,6.159,6.237,2318710.215,6.144597819229764,5.870681034226175,True
42,2021-01-02 17:00:00,6.237,6.272,6.215,6.2620000000000005,418990.06,6.18373188053516,5.880769561180889,True
43,2021-01-02 18:00:00,6.2620000000000005,6.28,6.213,6.248,354157.124,6.205154587406141,5.890044215328324,True
44,2021-01-02 19:00:00,6.248,6.29,6.226,6.273,197203.734,6.227769725206762,5.899523888349731,True
45,2021-01-02 20:00:00,6.273,6.28,5.909,5.964,337055.773,6.139846482773095,5.901088991085599,True
46,2021-01-02 21:00:00,5.964,6.15,5.938,6.125,552631.014,6.134897655155869,5.906421396201287,True
47,2021-01-02 22:00:00,6.125,6.204,6.092,6.192,36422.11,6.153931770171079,5.913096726776929,True
