;timestamp;open;high;low;close;volume;ema_short;ema_long;super_trend_direction
0;2020-12-31 23:00:00;29138.5;29153.0;28827.0;28965.0;10522010.59135;28965.0;28965.0;True
1;2021-01-01 00:00:00;28965.0;29084.0;28737.5;29057.0;16629157.0202;29020.199999999997;29011.114999999998;True
2;2021-01-01 01:00:00;29057.0;29549.5;29020.5;29475.5;11842290.8708;29235.868421052626;29166.68461836538;True
3;2021-01-01 02:00:00;29475.5;29528.5;29183.0;29246.0;9158261.18605;29240.07692307692;29186.66242735397;True
4;2021-01-01 03:00:00;29246.0;29412.0;29204.0;29343.5;5566549.99925;29279.779620853078;29218.34439924706;True
5;2021-01-01 04:00:00;29343.5;29465.5;29125.5;29280.5;9048038.37035;29280.042857142857;29228.83358742379;True
6;2021-01-01 05:00:00;29280.5;29296.0;29146.5;29240.0;5523794.57695;29265.865468674117;29230.45281669584;True
7;2021-01-01 06:00:00;29240.0;29315.0;29127.5;29231.0;7436046.7917;29253.77176843775;29230.522417542004;True
8;2021-01-01 07:00:00;29231.0;29241.5;28887.0;29168.0;8430755.41455;29224.41760993167;29223.435735136318;True
9;2021-01-01 08:00:00;29168.0;29251.0;28928.5;29061.0;7003066.8362;29168.983765618268;29206.824250892416;True
10;2021-01-01 09:00:00;29061.0;29379.5;29041.5;29275.0;5764369.83265;29204.735840867168;29213.178150263488;True
11;2021-01-01 10:00:00;29275.0;29414.5;29226.5;29309.5;9315498.2924;29239.92846902882;29221.42754340058;True
12;2021-01-01 11:00:00;29309.5;29486.0;29284.5;29380.0;7180222.2362;29286.860125046423;29233.994706875234;True
13;2021-01-01 12:00:00;29380.0;29691.5;29232.0;29300.5;12856443.56425;29291.422377970815;29238.90101211202;True
14;2021-01-01 13:00:00;29300.5;29543.5;29274.0;29535.0;3070330.79355;29372.80075905941;29259.339307489514;True
15;2021-01-01 14:00:00;29535.0;29606.5;29346.0;29395.0;5533512.2105;29380.211788879256;29268.139755269287;True
16;2021-01-01 15:00:00;29395.0;29456.0;29093.0;29252.5;5428758.34115;29337.59794126835;29267.182511460735;True
17;2021-01-01 16:00:00;29252.5;29427.5;29190.0;29372.0;4395273.91095;29349.073058696442;29273.256482065102;True
18;2021-01-01 17:00:00;29372.0;29420.5;29011.0;29138.5;7396750.33005;29278.85036216483;29265.840366181434;True
19;2021-01-01 18:00:00;29138.5;29322.0;28700.0;29134.5;12498198.8256;29230.71910032669;29258.956748068715;True
20;2021-01-01 19:00:00;29134.5;29191.0;29009.5;29104.0;7682271.1892;29188.470930060714;29251.203084837696;True
21;2021-01-01 20:00:00;29104.0;29356.5;28962.0;29277.0;3993445.11225;29217.98456474972;29252.43825593051;True
22;2021-01-01 21:00:00;29277.0;29375.0;29230.0;29236.5;3396636.5194;29224.156926486798;29251.706509908865;True
23;2021-01-01 22:00:00;29236.5;29399.5;29193.0;29344.0;1798021.42915;29264.106990819208;29255.777234475176;True
24;2021-01-01 23:00:00;29344.0;29408.0;29306.0;29399.0;1238365.4852;29309.073107966735;29261.85644962955;True
25;2021-01-02 00:00:00;29399.0;29404.5;29023.5;29271.0;3879419.4909;29296.381736907624;29262.230542691643;True
26;2021-01-02 01:00:00;29271.0;29489.0;29173.5;29446.5;4487456.6234;29346.422038695055;29269.5081648079;True
27;2021-01-02 02:00:00;29446.5;29559.5;29401.0;29402.5;4132007.029;29365.114911804867;29274.585405139675;True
28;2021-01-02 03:00:00;29403.0;29459.0;29340.5;29429.0;3275100.3572;29386.41010778795;29280.291133382325;True
29;2021-01-02 04:00:00;29429.0;29467.5;29294.0;29431.0;3056482.19735;29401.273482705878;29285.687448974648;True
30;2021-01-02 05:00:00;29431.0;29679.0;29430.0;29676.5;4622339.33935;29493.015974101127;29299.26260261751;True
31;2021-01-02 06:00:00;29676.5;29828.5;29542.5;29785.5;10339821.6321;29590.510875376385;29315.66448049994;True
32;2021-01-02 07:00:00;29785.0;29893.0;29711.5;29826.5;8590749.4308;29669.174038468962;29332.414629992145;True
33;2021-01-02 08:00:00;29826.5;29926.0;29705.0;29910.0;6447098.96205;29749.449441674387;29350.841189317376;True
34;2021-01-02 09:00:00;29910.0;29959.0;29639.0;29672.5;9898570.18825;29723.799610167607;29360.834029206086;True
35;2021-01-02 10:00:00;29672.5;29903.5;29535.0;29741.5;11429199.5473;29729.699742813063;29372.35944790339;True
