;timestamp;open;high;low;close;volume;ema_5;ema_400;super_trend_direction
0;2020-12-31 23:00:00;0.021209;0.021516;0.020893;0.021247;2249.07013;0.021247;0.021247;True
1;2021-01-01 00:00:00;0.021247;0.021367999999999998;0.020225;0.020427;4059.33938;0.020755;0.020835975;True
2;2021-01-01 01:00:00;0.020427;0.021832;0.020301;0.021696999999999998;8431.35638;0.021201210526315784;0.021124419567875898;True
3;2021-01-01 02:00:00;0.021696999999999998;0.021913;0.021133;0.021245999999999998;1612.53712;0.021219815384615377;0.02115504301820379;True
4;2021-01-01 03:00:00;0.021245999999999998;0.021751;0.021100999999999998;0.021637999999999998;3879.05654;0.02138035071090047;0.021252602737247477;True
5;2021-01-01 04:00:00;0.021637999999999998;0.021880999999999998;0.021096999999999998;0.021227;5283.61192;0.021324314285714283;0.021248282097987698;True
6;2021-01-01 05:00:00;0.021227;0.021515;0.021127;0.021410000000000002;1241.91502;0.0213546517727052;0.021271732634045342;True
7;2021-01-01 06:00:00;0.021410000000000002;0.021605;0.021322999999999998;0.021571999999999997;1522.60677;0.021430042823156227;0.02130992616551421;True
8;2021-01-01 07:00:00;0.021542;0.021571999999999997;0.020191999999999998;0.021283;15823.66022;0.021379719524281467;0.0213068741852661;True
9;2021-01-01 08:00:00;0.021283;0.021330000000000002;0.020724;0.020724;2664.94563;0.021157289065058163;0.02124726657899278;True
10;2021-01-01 09:00:00;0.020724;0.021731999999999998;0.020710000000000003;0.021505999999999997;14635.36241;0.0212748855790153;0.021271380228531395;True
11;2021-01-01 10:00:00;0.021505999999999997;0.021563;0.021266999999999998;0.021460999999999997;848.91519;0.021337405582683065;0.021287620033369956;True
12;2021-01-01 11:00:00;0.021460999999999997;0.021651;0.021179;0.021266999999999998;1294.12825;0.021313815845601655;0.021285985857197307;True
13;2021-01-01 12:00:00;0.021266999999999998;0.021737;0.021159;0.021233;1893.52944;0.021286784635331162;0.021282076923390264;True
14;2021-01-01 13:00:00;0.021233;0.021429;0.020797;0.021214999999999998;550.375;0.021262801654622097;0.021277446924540748;True
15;2021-01-01 14:00:00;0.021214999999999998;0.021214999999999998;0.020849;0.020959;1146.17241;0.021161380028191405;0.021256788947066292;True
16;2021-01-01 15:00:00;0.020959;0.02103;0.020356;0.020553;1178.21557;0.020958380649368346;0.02121371297813284;True
17;2021-01-01 16:00:00;0.02058;0.020798;0.020553;0.020621999999999998;1697.4108;0.020846177845398117;0.021179424356210206;True
18;2021-01-01 17:00:00;0.020621999999999998;0.020668;0.020234;0.020259;409.46657;0.02065036356648357;0.021128770216363287;True
19;2021-01-01 18:00:00;0.020259;0.020545;0.019712999999999998;0.019927;3703.11968;0.020409169843790733;0.02106578480320208;True
20;2021-01-01 19:00:00;0.019927;0.02035;0.019917;0.02024;787.17796;0.020352768588211157;0.02102446451644386;True
21;2021-01-01 20:00:00;0.02024;0.020694999999999998;0.020205;0.020564;1747.47296;0.02042318847093053;0.021002417211314597;True
22;2021-01-01 21:00:00;0.020564;0.020923999999999998;0.020564;0.020886;0.41772000000000004;0.020577472728086393;0.020997072346004245;True
23;2021-01-01 22:00:00;0.020886;0.020886;0.0207;0.020810000000000002;13.7378;0.020654986423285185;0.02098882127657557;True
24;2021-01-01 23:00:00;0.020810000000000002;0.020946;0.020655;0.020798999999999998;64.01907;0.02070299285001345;0.02098076414699179;True
25;2021-01-02 00:00:00;0.020805;0.020843999999999998;0.020044;0.020217;3762.49425;0.020540990956262474;0.020949516015042212;True
26;2021-01-02 01:00:00;0.020217;0.020610999999999997;0.02007;0.02024;386.65976;0.020440658871568734;0.02092149406545635;True
27;2021-01-02 02:00:00;0.02024;0.020378999999999998;0.020194;0.020243;59.93605;0.020374771807929397;0.020895591141197666;True
28;2021-01-02 03:00:00;0.020243;0.020274;0.019909;0.020031;72.75123;0.020260180308877926;0.02086364388843223;True
29;2021-01-02 04:00:00;0.020031;0.020207;0.019853;0.019958;875.51961;0.020159453013949533;0.020831216199564802;True
30;2021-01-02 05:00:00;0.019958;0.020124;0.019811;0.019981;1139.89984;0.020099968469154652;0.020801683331420063;True
31;2021-01-02 06:00:00;0.019981;0.020120000000000002;0.019885999999999997;0.019947;0.0;0.020048978861251704;0.020772852945880892;True
32;2021-01-02 07:00:00;0.019947;0.020068;0.019917999999999998;0.019964;0.19964;0.020020652530397576;0.020746330890848434;True
33;2021-01-02 08:00:00;0.019964;0.019964;0.0198;0.0198;455.99693;0.019947101611163812;0.02071614033685071;True
34;2021-01-02 09:00:00;0.0198;0.019919;0.019556;0.019556;3520.95416;0.019816734317911307;0.020680098741689718;True
35;2021-01-02 10:00:00;0.019556;0.020073999999999998;0.019556;0.019940000000000003;325.84005;0.019857822897419573;0.020657690781615085;True
36;2021-01-02 11:00:00;0.019940000000000003;0.019999;0.019806;0.019806999999999998;282.7409;0.019840881926442202;0.020632569725610672;True
37;2021-01-02 12:00:00;0.019806999999999998;0.019933;0.019577999999999998;0.019823;991.85508;0.019834921283081904;0.0206092356618354;True
38;2021-01-02 13:00:00;0.019823;0.019872;0.019752;0.019781999999999998;335.44854;0.019817280852994893;0.020585947495989503;True
39;2021-01-02 14:00:00;0.019781999999999998;0.019833999999999997;0.019421;0.019816999999999998;2891.42597;0.01981718723532146;0.020564790336385648;True
40;2021-01-02 15:00:00;0.019816999999999998;0.020116;0.019804;0.019857;2392.23587;0.019830458157681103;0.02054574491620981;True
41;2021-01-02 16:00:00;0.019857;0.019857;0.0193;0.019639;74.51423;0.019766638769222213;0.020521869341071742;True
42;2021-01-02 17:00:00;0.019639;0.020152;0.019507999999999998;0.019767999999999997;1224.30345;0.019767092512826965;0.02050243396524554;True
43;2021-01-02 18:00:00;0.019767999999999997;0.019767999999999997;0.019450000000000002;0.019518;1206.70071;0.019684061673734696;0.02047757141684678;True
44;2021-01-02 19:00:00;0.019518;0.019608;0.019091999999999998;0.019319;1220.23252;0.019562374447707233;0.020448892183777947;True
45;2021-01-02 20:00:00;0.019319;0.019319;0.018966;0.019101;5.5492799999999995;0.019408582963917103;0.02041617324818319;True
46;2021-01-02 21:00:00;0.019101;0.019228;0.018751;0.019083;232.54503;0.019300055308703618;0.020384423939012648;True
47;2021-01-02 22:00:00;0.019083;0.019337;0.019083;0.019282;85.23716;0.01929403687244784;0.020358655046912463;True
48;2021-01-02 23:00:00;0.019282;0.019282;0.019;0.01924;1036.44354;0.019276024581589522;0.020332978870271134;True
49;2021-01-03 00:00:00;0.01924;0.019346;0.018942999999999998;0.018942999999999998;402.12957;0.01916501638755225;0.020301638116322702;True
